Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
RUS,38,MEDIUM,2,10.0,9,83.861,Hungarian Grand Prix,2023,0.2560000000000002,-19.745999999999995,0,0,0.5428571428571428,0.5555555555555556,0.0
RUS,39,MEDIUM,2,11.0,9,83.957,Hungarian Grand Prix,2023,0.0959999999999894,-19.65000000000001,0,0,0.5571428571428572,0.6111111111111112,0.0
RUS,40,MEDIUM,2,12.0,9,83.9,Hungarian Grand Prix,2023,-0.0569999999999879,-19.707,0,0,0.5714285714285714,0.6666666666666666,0.0
RUS,41,MEDIUM,2,13.0,9,84.15,Hungarian Grand Prix,2023,0.25,-19.457,0,0,0.5857142857142857,0.7222222222222222,0.0
RUS,42,MEDIUM,2,14.0,9,84.122,Hungarian Grand Prix,2023,-0.0280000000000057,-19.485,0,0,0.6,0.7777777777777778,0.0
RUS,43,MEDIUM,2,15.0,8,83.697,Hungarian Grand Prix,2023,-0.4249999999999971,-19.91,0,0,0.6142857142857143,0.8333333333333334,1.0
RUS,44,MEDIUM,2,16.0,7,83.289,Hungarian Grand Prix,2023,-0.4080000000000012,-20.318,0,0,0.6285714285714286,0.8888888888888888,1.0
RUS,45,MEDIUM,2,17.0,6,83.485,Hungarian Grand Prix,2023,0.1959999999999979,-20.122,0,0,0.6428571428571429,0.9444444444444444,1.0
RUS,46,MEDIUM,2,18.0,6,85.421,Hungarian Grand Prix,2023,1.936000000000007,-18.186,0,1,0.6571428571428571,1.0,0.0
RUS,47,MEDIUM,3,1.0,8,99.96,Hungarian Grand Prix,2023,0.0,0.0,1,0,0.6714285714285714,0.0416666666666666,-2.0
RUS,48,MEDIUM,3,2.0,8,82.158,Hungarian Grand Prix,2023,-17.801999999999992,-17.801999999999992,0,0,0.6857142857142857,0.0833333333333333,0.0
RUS,49,MEDIUM,3,3.0,8,82.579,Hungarian Grand Prix,2023,0.4209999999999922,-17.381,0,0,0.7,0.125,0.0
RUS,50,MEDIUM,3,4.0,8,82.338,Hungarian Grand Prix,2023,-0.2409999999999996,-17.622,0,0,0.7142857142857143,0.1666666666666666,0.0
RUS,51,MEDIUM,3,5.0,8,82.351,Hungarian Grand Prix,2023,0.0130000000000052,-17.608999999999995,0,0,0.7285714285714285,0.2083333333333333,0.0
RUS,52,MEDIUM,3,6.0,8,82.606,Hungarian Grand Prix,2023,0.2549999999999954,-17.354,0,0,0.7428571428571429,0.25,0.0
RUS,53,MEDIUM,3,7.0,8,82.628,Hungarian Grand Prix,2023,0.0220000000000055,-17.331999999999994,0,0,0.7571428571428571,0.2916666666666667,0.0
RUS,54,MEDIUM,3,8.0,8,82.657,Hungarian Grand Prix,2023,0.0289999999999963,-17.302999999999997,0,0,0.7714285714285715,0.3333333333333333,0.0
RUS,55,MEDIUM,3,9.0,8,82.918,Hungarian Grand Prix,2023,0.2610000000000099,-17.041999999999987,0,0,0.7857142857142857,0.375,0.0
RUS,56,MEDIUM,3,10.0,8,82.83,Hungarian Grand Prix,2023,-0.088000000000008,-17.129999999999995,0,0,0.8,0.4166666666666667,0.0
RUS,57,MEDIUM,3,11.0,8,83.211,Hungarian Grand Prix,2023,0.3810000000000002,-16.748999999999995,0,0,0.8142857142857143,0.4583333333333333,0.0
RUS,58,MEDIUM,3,12.0,8,83.58,Hungarian Grand Prix,2023,0.3689999999999998,-16.379999999999995,0,0,0.8285714285714286,0.5,0.0
RUS,59,MEDIUM,3,13.0,8,83.295,Hungarian Grand Prix,2023,-0.2849999999999966,-16.664999999999992,0,0,0.8428571428571429,0.5416666666666666,0.0
RUS,60,MEDIUM,3,14.0,8,83.49,Hungarian Grand Prix,2023,0.1949999999999931,-16.47,0,0,0.8571428571428571,0.5833333333333334,0.0
RUS,61,MEDIUM,3,15.0,8,83.631,Hungarian Grand Prix,2023,0.1410000000000053,-16.328999999999994,0,0,0.8714285714285714,0.625,0.0
RUS,62,MEDIUM,3,16.0,8,83.328,Hungarian Grand Prix,2023,-0.3029999999999972,-16.63199999999999,0,0,0.8857142857142857,0.6666666666666666,0.0
RUS,63,MEDIUM,3,17.0,8,82.957,Hungarian Grand Prix,2023,-0.3710000000000093,-17.003,0,0,0.9,0.7083333333333334,0.0
RUS,64,MEDIUM,3,18.0,8,83.723,Hungarian Grand Prix,2023,0.7660000000000053,-16.236999999999995,0,0,0.9142857142857144,0.75,0.0
RUS,65,MEDIUM,3,19.0,7,82.954,Hungarian Grand Prix,2023,-0.7690000000000055,-17.006,0,0,0.9285714285714286,0.7916666666666666,1.0
RUS,66,MEDIUM,3,20.0,7,82.709,Hungarian Grand Prix,2023,-0.2449999999999903,-17.25099999999999,0,0,0.9428571428571428,0.8333333333333334,0.0
RUS,67,MEDIUM,3,21.0,7,82.579,Hungarian Grand Prix,2023,-0.1300000000000096,-17.381,0,0,0.9571428571428572,0.875,0.0
RUS,68,MEDIUM,3,22.0,7,83.117,Hungarian Grand Prix,2023,0.5380000000000109,-16.84299999999999,0,0,0.9714285714285714,0.9166666666666666,0.0
RUS,69,MEDIUM,3,23.0,7,82.992,Hungarian Grand Prix,2023,-0.125,-16.96799999999999,0,0,0.9857142857142858,0.9583333333333334,0.0
RUS,70,MEDIUM,3,24.0,7,84.254,Hungarian Grand Prix,2023,1.2620000000000005,-15.705999999999989,0,0,1.0,1.0,0.0
SAI,1,SOFT,1,1.0,6,91.784,Hungarian Grand Prix,2023,0.0,0.0,0,0,0.0142857142857142,0.0666666666666666,0.0
SAI,2,SOFT,1,2.0,6,86.23,Hungarian Grand Prix,2023,-5.554000000000002,-5.554000000000002,0,0,0.0285714285714285,0.1333333333333333,0.0
SAI,3,SOFT,1,3.0,6,86.062,Hungarian Grand Prix,2023,-0.1680000000000063,-5.722000000000008,0,0,0.0428571428571428,0.2,0.0
SAI,4,SOFT,1,4.0,6,85.316,Hungarian Grand Prix,2023,-0.7459999999999951,-6.468000000000004,0,0,0.0571428571428571,0.2666666666666666,0.0
SAI,5,SOFT,1,5.0,6,85.339,Hungarian Grand Prix,2023,0.0229999999999961,-6.445000000000007,0,0,0.0714285714285714,0.3333333333333333,0.0
SAI,6,SOFT,1,6.0,6,85.416,Hungarian Grand Prix,2023,0.0769999999999981,-6.368000000000009,0,0,0.0857142857142857,0.4,0.0
SAI,7,SOFT,1,7.0,6,85.662,Hungarian Grand Prix,2023,0.2460000000000093,-6.122,0,0,0.1,0.4666666666666667,0.0
SAI,8,SOFT,1,8.0,6,85.662,Hungarian Grand Prix,2023,0.0,-6.122,0,0,0.1142857142857142,0.5333333333333333,0.0
SAI,9,SOFT,1,9.0,6,85.607,Hungarian Grand Prix,2023,-0.0550000000000068,-6.177000000000007,0,0,0.1285714285714285,0.6,0.0
SAI,10,SOFT,1,10.0,6,85.254,Hungarian Grand Prix,2023,-0.3529999999999944,-6.530000000000001,0,0,0.1428571428571428,0.6666666666666666,0.0
SAI,11,SOFT,1,11.0,6,85.543,Hungarian Grand Prix,2023,0.2890000000000015,-6.241,0,0,0.1571428571428571,0.7333333333333333,0.0
SAI,12,SOFT,1,12.0,6,85.366,Hungarian Grand Prix,2023,-0.1770000000000067,-6.418000000000006,0,0,0.1714285714285714,0.8,0.0
SAI,13,SOFT,1,13.0,6,85.552,Hungarian Grand Prix,2023,0.186000000000007,-6.231999999999999,0,0,0.1857142857142857,0.8666666666666667,0.0
SAI,14,SOFT,1,14.0,6,85.634,Hungarian Grand Prix,2023,0.0819999999999936,-6.150000000000006,0,0,0.2,0.9333333333333332,0.0
SAI,15,SOFT,1,15.0,7,88.509,Hungarian Grand Prix,2023,2.875,-3.2750000000000057,0,1,0.2142857142857142,1.0,-1.0
SAI,16,HARD,2,1.0,11,102.604,Hungarian Grand Prix,2023,0.0,0.0,1,0,0.2285714285714285,0.0344827586206896,-4.0
SAI,17,HARD,2,2.0,10,84.429,Hungarian Grand Prix,2023,-18.175,-18.175,0,0,0.2428571428571428,0.0689655172413793,1.0
SAI,18,HARD,2,3.0,8,84.966,Hungarian Grand Prix,2023,0.5369999999999919,-17.638000000000005,0,0,0.2571428571428571,0.1034482758620689,2.0
SAI,19,HARD,2,4.0,8,84.793,Hungarian Grand Prix,2023,-0.1729999999999876,-17.810999999999993,0,0,0.2714285714285714,0.1379310344827586,0.0
SAI,20,HARD,2,5.0,8,84.508,Hungarian Grand Prix,2023,-0.2850000000000108,-18.096000000000004,0,0,0.2857142857142857,0.1724137931034483,0.0
SAI,21,HARD,2,6.0,7,84.506,Hungarian Grand Prix,2023,-0.0019999999999953,-18.098,0,0,0.3,0.2068965517241379,1.0
SAI,22,HARD,2,7.0,7,84.667,Hungarian Grand Prix,2023,0.1610000000000013,-17.936999999999998,0,0,0.3142857142857143,0.2413793103448276,0.0
SAI,23,HARD,2,8.0,7,84.425,Hungarian Grand Prix,2023,-0.2420000000000044,-18.179,0,0,0.3285714285714285,0.2758620689655172,0.0
SAI,24,HARD,2,9.0,7,84.363,Hungarian Grand Prix,2023,-0.0619999999999976,-18.241,0,0,0.3428571428571428,0.3103448275862069,0.0
SAI,25,HARD,2,10.0,6,84.843,Hungarian Grand Prix,2023,0.480000000000004,-17.760999999999996,0,0,0.3571428571428571,0.3448275862068966,1.0
SAI,26,HARD,2,11.0,6,85.196,Hungarian Grand Prix,2023,0.3529999999999944,-17.408,0,0,0.3714285714285714,0.3793103448275862,0.0
SAI,27,HARD,2,12.0,7,87.079,Hungarian Grand Prix,2023,1.882999999999996,-15.525000000000006,0,0,0.3857142857142857,0.4137931034482758,-1.0
SAI,28,HARD,2,13.0,6,85.568,Hungarian Grand Prix,2023,-1.5109999999999957,-17.036,0,0,0.4,0.4482758620689655,1.0
SAI,29,HARD,2,14.0,6,84.265,Hungarian Grand Prix,2023,-1.3029999999999973,-18.339,0,0,0.4142857142857143,0.4827586206896552,0.0
SAI,30,HARD,2,15.0,6,84.273,Hungarian Grand Prix,2023,0.0079999999999955,-18.331000000000003,0,0,0.4285714285714285,0.5172413793103449,0.0
SAI,31,HARD,2,16.0,6,84.273,Hungarian Grand Prix,2023,0.0,-18.331000000000003,0,0,0.4428571428571428,0.5517241379310345,0.0
SAI,32,HARD,2,17.0,6,84.7,Hungarian Grand Prix,2023,0.4270000000000067,-17.903999999999996,0,0,0.4571428571428571,0.5862068965517241,0.0
SAI,33,HARD,2,18.0,6,84.475,Hungarian Grand Prix,2023,-0.2250000000000085,-18.129000000000005,0,0,0.4714285714285714,0.6206896551724138,0.0
SAI,34,HARD,2,19.0,6,84.525,Hungarian Grand Prix,2023,0.0500000000000113,-18.079,0,0,0.4857142857142857,0.6551724137931034,0.0
SAI,35,HARD,2,20.0,6,84.399,Hungarian Grand Prix,2023,-0.1260000000000047,-18.205,0,0,0.5,0.6896551724137931,0.0
SAI,36,HARD,2,21.0,6,84.496,Hungarian Grand Prix,2023,0.0969999999999942,-18.108000000000004,0,0,0.5142857142857142,0.7241379310344828,0.0
SAI,37,HARD,2,22.0,6,84.583,Hungarian Grand Prix,2023,0.0870000000000033,-18.021,0,0,0.5285714285714286,0.7586206896551724,0.0
SAI,38,HARD,2,23.0,6,84.86,Hungarian Grand Prix,2023,0.277000000000001,-17.744,0,0,0.5428571428571428,0.7931034482758621,0.0
SAI,39,HARD,2,24.0,6,84.933,Hungarian Grand Prix,2023,0.0730000000000075,-17.670999999999992,0,0,0.5571428571428572,0.8275862068965517,0.0
SAI,40,HARD,2,25.0,6,84.85,Hungarian Grand Prix,2023,-0.0830000000000126,-17.754000000000005,0,0,0.5714285714285714,0.8620689655172413,0.0
SAI,41,HARD,2,26.0,6,84.665,Hungarian Grand Prix,2023,-0.184999999999988,-17.938999999999993,0,0,0.5857142857142857,0.896551724137931,0.0
SAI,42,HARD,2,27.0,6,84.851,Hungarian Grand Prix,2023,0.1859999999999928,-17.753,0,0,0.6,0.9310344827586208,0.0
SAI,43,HARD,2,28.0,4,85.197,Hungarian Grand Prix,2023,0.3460000000000036,-17.406999999999996,0,0,0.6142857142857143,0.9655172413793104,2.0
SAI,44,HARD,2,29.0,6,87.67,Hungarian Grand Prix,2023,2.472999999999999,-14.933999999999996,0,1,0.6285714285714286,1.0,-2.0
SAI,45,HARD,3,4.0,8,102.939,Hungarian Grand Prix,2023,0.0,0.0,1,0,0.6428571428571429,0.1379310344827586,-2.0
SAI,46,HARD,3,5.0,8,83.297,Hungarian Grand Prix,2023,-19.642,-19.642,0,0,0.6571428571428571,0.1724137931034483,0.0
SAI,47,HARD,3,6.0,7,83.183,Hungarian Grand Prix,2023,-0.1139999999999901,-19.755999999999982,0,0,0.6714285714285714,0.2068965517241379,1.0
SAI,48,HARD,3,7.0,7,83.096,Hungarian Grand Prix,2023,-0.0870000000000033,-19.84299999999999,0,0,0.6857142857142857,0.2413793103448276,0.0
SAI,49,HARD,3,8.0,7,82.888,Hungarian Grand Prix,2023,-0.2079999999999984,-20.050999999999988,0,0,0.7,0.2758620689655172,0.0
SAI,50,HARD,3,9.0,7,82.777,Hungarian Grand Prix,2023,-0.1110000000000042,-20.161999999999992,0,0,0.7142857142857143,0.3103448275862069,0.0
SAI,51,HARD,3,10.0,7,82.718,Hungarian Grand Prix,2023,-0.0589999999999975,-20.22099999999999,0,0,0.7285714285714285,0.3448275862068966,0.0
SAI,52,HARD,3,11.0,7,82.661,Hungarian Grand Prix,2023,-0.0570000000000021,-20.27799999999999,0,0,0.7428571428571429,0.3793103448275862,0.0
SAI,53,HARD,3,12.0,7,82.807,Hungarian Grand Prix,2023,0.1460000000000008,-20.13199999999999,0,0,0.7571428571428571,0.4137931034482758,0.0
SAI,54,HARD,3,13.0,7,82.584,Hungarian Grand Prix,2023,-0.2229999999999989,-20.35499999999999,0,0,0.7714285714285715,0.4482758620689655,0.0
SAI,55,HARD,3,14.0,7,82.835,Hungarian Grand Prix,2023,0.2509999999999905,-20.104,0,0,0.7857142857142857,0.4827586206896552,0.0
SAI,56,HARD,3,15.0,7,82.845,Hungarian Grand Prix,2023,0.0100000000000051,-20.094,0,0,0.8,0.5172413793103449,0.0
SAI,57,HARD,3,16.0,7,83.36,Hungarian Grand Prix,2023,0.5150000000000006,-19.579,0,0,0.8142857142857143,0.5517241379310345,0.0
SAI,58,HARD,3,17.0,7,83.604,Hungarian Grand Prix,2023,0.2439999999999997,-19.335,0,0,0.8285714285714286,0.5862068965517241,0.0
SAI,59,HARD,3,18.0,7,83.203,Hungarian Grand Prix,2023,-0.4009999999999962,-19.73599999999999,0,0,0.8428571428571429,0.6206896551724138,0.0
SAI,60,HARD,3,19.0,7,83.706,Hungarian Grand Prix,2023,0.5030000000000001,-19.23299999999999,0,0,0.8571428571428571,0.6551724137931034,0.0
SAI,61,HARD,3,20.0,7,83.505,Hungarian Grand Prix,2023,-0.2010000000000076,-19.434,0,0,0.8714285714285714,0.6896551724137931,0.0
SAI,62,HARD,3,21.0,7,83.712,Hungarian Grand Prix,2023,0.2070000000000078,-19.22699999999999,0,0,0.8857142857142857,0.7241379310344828,0.0
SAI,63,HARD,3,22.0,7,83.842,Hungarian Grand Prix,2023,0.1299999999999954,-19.097,0,0,0.9,0.7586206896551724,0.0
SAI,64,HARD,3,23.0,7,84.291,Hungarian Grand Prix,2023,0.448999999999998,-18.648,0,0,0.9142857142857144,0.7931034482758621,0.0
SAI,65,HARD,3,24.0,8,85.399,Hungarian Grand Prix,2023,1.108000000000004,-17.539999999999992,0,0,0.9285714285714286,0.8275862068965517,-1.0
SAI,66,HARD,3,25.0,8,83.917,Hungarian Grand Prix,2023,-1.481999999999999,-19.02199999999999,0,0,0.9428571428571428,0.8620689655172413,0.0
SAI,67,HARD,3,26.0,8,83.51,Hungarian Grand Prix,2023,-0.4069999999999965,-19.428999999999988,0,0,0.9571428571428572,0.896551724137931,0.0
SAI,68,HARD,3,27.0,8,83.51,Hungarian Grand Prix,2023,0.0,-19.428999999999988,0,0,0.9714285714285714,0.9310344827586208,0.0
SAI,69,HARD,3,28.0,8,83.443,Hungarian Grand Prix,2023,-0.0670000000000072,-19.495999999999995,0,0,0.9857142857142858,0.9655172413793104,0.0
SAI,70,HARD,3,29.0,8,84.177,Hungarian Grand Prix,2023,0.7340000000000089,-18.761999999999983,0,0,1.0,1.0,0.0
SAR,1,MEDIUM,1,1.0,17,97.428,Hungarian Grand Prix,2023,0.0,0.0,0,0,0.0149253731343283,0.0769230769230769,0.0
SAR,2,MEDIUM,1,2.0,17,87.874,Hungarian Grand Prix,2023,-9.554000000000002,-9.554000000000002,0,0,0.0298507462686567,0.1538461538461538,0.0
SAR,3,MEDIUM,1,3.0,17,86.826,Hungarian Grand Prix,2023,-1.0480000000000018,-10.602000000000004,0,0,0.044776119402985,0.2307692307692307,0.0
SAR,4,MEDIUM,1,4.0,17,86.514,Hungarian Grand Prix,2023,-0.3119999999999976,-10.914,0,0,0.0597014925373134,0.3076923076923077,0.0
SAR,5,MEDIUM,1,5.0,17,86.413,Hungarian Grand Prix,2023,-0.100999999999999,-11.015,0,0,0.0746268656716417,0.3846153846153846,0.0
SAR,6,MEDIUM,1,6.0,17,86.184,Hungarian Grand Prix,2023,-0.2289999999999992,-11.244,0,0,0.0895522388059701,0.4615384615384615,0.0
SAR,7,MEDIUM,1,7.0,17,86.102,Hungarian Grand Prix,2023,-0.0819999999999936,-11.325999999999992,0,0,0.1044776119402985,0.5384615384615384,0.0
SAR,8,MEDIUM,1,8.0,16,86.042,Hungarian Grand Prix,2023,-0.0600000000000022,-11.385999999999996,0,0,0.1194029850746268,0.6153846153846154,1.0
SAR,9,MEDIUM,1,9.0,16,86.047,Hungarian Grand Prix,2023,0.0049999999999954,-11.381,0,0,0.1343283582089552,0.6923076923076923,0.0
SAR,10,MEDIUM,1,10.0,12,86.02,Hungarian Grand Prix,2023,-0.027000000000001,-11.408,0,0,0.1492537313432835,0.7692307692307693,4.0
SAR,11,MEDIUM,1,11.0,12,85.62,Hungarian Grand Prix,2023,-0.3999999999999915,-11.807999999999993,0,0,0.1641791044776119,0.8461538461538461,0.0
SAR,12,MEDIUM,1,12.0,12,85.699,Hungarian Grand Prix,2023,0.0789999999999935,-11.729,0,0,0.1791044776119403,0.9230769230769232,0.0
SAR,13,MEDIUM,1,13.0,13,88.197,Hungarian Grand Prix,2023,2.4980000000000047,-9.230999999999996,0,1,0.1940298507462686,1.0,-1.0
SAR,14,HARD,2,4.0,18,105.893,Hungarian Grand Prix,2023,0.0,0.0,1,0,0.208955223880597,0.1666666666666666,-5.0
SAR,15,HARD,2,5.0,18,85.2,Hungarian Grand Prix,2023,-20.693,-20.693,0,0,0.2238805970149253,0.2083333333333333,0.0
SAR,16,HARD,2,6.0,18,85.241,Hungarian Grand Prix,2023,0.0409999999999968,-20.652,0,0,0.2388059701492537,0.25,0.0
SAR,17,HARD,2,7.0,18,85.235,Hungarian Grand Prix,2023,-0.0060000000000002,-20.658,0,0,0.2537313432835821,0.2916666666666667,0.0
SAR,18,HARD,2,8.0,18,85.31,Hungarian Grand Prix,2023,0.0750000000000028,-20.583,0,0,0.2686567164179104,0.3333333333333333,0.0
SAR,19,HARD,2,9.0,17,85.199,Hungarian Grand Prix,2023,-0.1110000000000042,-20.694000000000003,0,0,0.2835820895522388,0.375,1.0
SAR,20,HARD,2,10.0,17,84.883,Hungarian Grand Prix,2023,-0.3160000000000025,-21.010000000000005,0,0,0.2985074626865671,0.4166666666666667,0.0
SAR,21,HARD,2,11.0,17,85.668,Hungarian Grand Prix,2023,0.7850000000000108,-20.224999999999994,0,0,0.3134328358208955,0.4583333333333333,0.0
SAR,22,HARD,2,12.0,17,85.999,Hungarian Grand Prix,2023,0.3309999999999888,-19.894000000000005,0,0,0.3283582089552239,0.5,0.0
SAR,23,HARD,2,13.0,17,85.749,Hungarian Grand Prix,2023,-0.25,-20.144000000000005,0,0,0.3432835820895522,0.5416666666666666,0.0
SAR,24,HARD,2,14.0,17,86.1,Hungarian Grand Prix,2023,0.3509999999999991,-19.793000000000006,0,0,0.3582089552238806,0.5833333333333334,0.0
SAR,25,HARD,2,15.0,17,85.92,Hungarian Grand Prix,2023,-0.1799999999999926,-19.973,0,0,0.373134328358209,0.625,0.0
SAR,26,HARD,2,16.0,17,86.1,Hungarian Grand Prix,2023,0.1799999999999926,-19.793000000000006,0,0,0.3880597014925373,0.6666666666666666,0.0
SAR,27,HARD,2,17.0,17,86.187,Hungarian Grand Prix,2023,0.0870000000000033,-19.706000000000003,0,0,0.4029850746268656,0.7083333333333334,0.0
SAR,28,HARD,2,18.0,17,86.131,Hungarian Grand Prix,2023,-0.0559999999999973,-19.762,0,0,0.417910447761194,0.75,0.0
SAR,29,HARD,2,19.0,17,85.998,Hungarian Grand Prix,2023,-0.1329999999999955,-19.895,0,0,0.4328358208955223,0.7916666666666666,0.0
SAR,30,HARD,2,20.0,17,86.346,Hungarian Grand Prix,2023,0.347999999999999,-19.547,0,0,0.4477611940298507,0.8333333333333334,0.0
SAR,31,HARD,2,21.0,17,86.21,Hungarian Grand Prix,2023,-0.1360000000000099,-19.683000000000007,0,0,0.4626865671641791,0.875,0.0
SAR,32,HARD,2,22.0,16,86.343,Hungarian Grand Prix,2023,0.1330000000000097,-19.55,0,0,0.4776119402985074,0.9166666666666666,1.0
SAR,33,HARD,2,23.0,16,86.21,Hungarian Grand Prix,2023,-0.1330000000000097,-19.683000000000007,0,0,0.4925373134328358,0.9583333333333334,0.0
SAR,34,HARD,2,24.0,16,88.983,Hungarian Grand Prix,2023,2.7730000000000103,-16.909999999999997,0,1,0.5074626865671642,1.0,0.0
SAR,35,HARD,3,1.0,18,102.497,Hungarian Grand Prix,2023,0.0,0.0,1,0,0.5223880597014925,0.0303030303030303,-2.0
SAR,36,HARD,3,2.0,18,83.496,Hungarian Grand Prix,2023,-19.001000000000005,-19.001000000000005,0,0,0.5373134328358209,0.0606060606060606,0.0
SAR,37,HARD,3,3.0,18,84.024,Hungarian Grand Prix,2023,0.5280000000000058,-18.473,0,0,0.5522388059701493,0.0909090909090909,0.0
SAR,38,HARD,3,4.0,18,84.102,Hungarian Grand Prix,2023,0.0780000000000029,-18.395,0,0,0.5671641791044776,0.1212121212121212,0.0
SAR,39,HARD,3,5.0,17,84.466,Hungarian Grand Prix,2023,0.3639999999999901,-18.03100000000001,0,0,0.582089552238806,0.1515151515151515,1.0
SAR,40,HARD,3,6.0,17,84.618,Hungarian Grand Prix,2023,0.152000000000001,-17.879000000000005,0,0,0.5970149253731343,0.1818181818181818,0.0
SAR,41,HARD,3,7.0,16,84.565,Hungarian Grand Prix,2023,-0.0529999999999972,-17.932000000000002,0,0,0.6119402985074627,0.2121212121212121,1.0
SAR,42,HARD,3,8.0,16,84.478,Hungarian Grand Prix,2023,-0.0870000000000033,-18.019000000000005,0,0,0.6268656716417911,0.2424242424242424,0.0
SAR,43,HARD,3,9.0,16,84.826,Hungarian Grand Prix,2023,0.347999999999999,-17.671000000000006,0,0,0.6417910447761194,0.2727272727272727,0.0
SAR,44,HARD,3,10.0,16,84.73,Hungarian Grand Prix,2023,-0.0959999999999894,-17.766999999999996,0,0,0.6567164179104478,0.303030303030303,0.0
SAR,45,HARD,3,11.0,15,84.307,Hungarian Grand Prix,2023,-0.4230000000000018,-18.19,0,0,0.6716417910447762,0.3333333333333333,1.0
SAR,46,HARD,3,12.0,15,84.41,Hungarian Grand Prix,2023,0.1029999999999944,-18.087000000000003,0,0,0.6865671641791045,0.3636363636363636,0.0
SAR,47,HARD,3,13.0,15,84.297,Hungarian Grand Prix,2023,-0.1129999999999995,-18.200000000000003,0,0,0.7014925373134329,0.3939393939393939,0.0
SAR,48,HARD,3,14.0,15,84.023,Hungarian Grand Prix,2023,-0.2740000000000009,-18.474000000000004,0,0,0.7164179104477612,0.4242424242424242,0.0
SAR,49,HARD,3,15.0,15,84.141,Hungarian Grand Prix,2023,0.1180000000000092,-18.355999999999995,0,0,0.7313432835820896,0.4545454545454545,0.0
SAR,50,HARD,3,16.0,15,83.896,Hungarian Grand Prix,2023,-0.2450000000000045,-18.601,0,0,0.746268656716418,0.4848484848484848,0.0
SAR,51,HARD,3,17.0,15,86.518,Hungarian Grand Prix,2023,2.622,-15.979,0,0,0.7611940298507462,0.5151515151515151,0.0
SAR,52,HARD,3,18.0,15,84.01,Hungarian Grand Prix,2023,-2.507999999999996,-18.486999999999995,0,0,0.7761194029850746,0.5454545454545454,0.0
SAR,53,HARD,3,19.0,15,84.221,Hungarian Grand Prix,2023,0.2109999999999985,-18.276,0,0,0.7910447761194029,0.5757575757575758,0.0
SAR,54,HARD,3,20.0,15,84.226,Hungarian Grand Prix,2023,0.0049999999999954,-18.271,0,0,0.8059701492537313,0.6060606060606061,0.0
SAR,55,HARD,3,21.0,15,84.052,Hungarian Grand Prix,2023,-0.1739999999999923,-18.445,0,0,0.8208955223880597,0.6363636363636364,0.0
SAR,56,HARD,3,22.0,15,84.311,Hungarian Grand Prix,2023,0.2590000000000003,-18.186,0,0,0.835820895522388,0.6666666666666666,0.0
SAR,57,HARD,3,23.0,15,84.396,Hungarian Grand Prix,2023,0.0849999999999937,-18.101,0,0,0.8507462686567164,0.696969696969697,0.0
SAR,58,HARD,3,24.0,15,84.761,Hungarian Grand Prix,2023,0.3649999999999949,-17.736000000000004,0,0,0.8656716417910447,0.7272727272727273,0.0
SAR,59,HARD,3,25.0,15,84.128,Hungarian Grand Prix,2023,-0.6329999999999956,-18.369,0,0,0.8805970149253731,0.7575757575757576,0.0
SAR,60,HARD,3,26.0,15,84.963,Hungarian Grand Prix,2023,0.8349999999999937,-17.534000000000006,0,0,0.8955223880597015,0.7878787878787878,0.0
SAR,61,HARD,3,27.0,15,86.287,Hungarian Grand Prix,2023,1.3240000000000125,-16.209999999999994,0,0,0.9104477611940298,0.8181818181818182,0.0
SAR,62,HARD,3,28.0,15,86.629,Hungarian Grand Prix,2023,0.3419999999999987,-15.867999999999997,0,0,0.9253731343283582,0.8484848484848485,0.0
SAR,63,HARD,3,29.0,15,84.506,Hungarian Grand Prix,2023,-2.1230000000000047,-17.991,0,0,0.9402985074626866,0.8787878787878788,0.0
SAR,64,HARD,3,30.0,15,84.798,Hungarian Grand Prix,2023,0.2920000000000016,-17.698999999999998,0,0,0.9552238805970148,0.9090909090909092,0.0
SAR,65,HARD,3,31.0,15,85.981,Hungarian Grand Prix,2023,1.1829999999999927,-16.516000000000005,0,0,0.9701492537313432,0.9393939393939394,0.0
SAR,66,HARD,3,32.0,15,84.913,Hungarian Grand Prix,2023,-1.0679999999999978,-17.584000000000003,0,0,0.9850746268656716,0.9696969696969696,0.0
SAR,67,HARD,3,33.0,17,103.777,Hungarian Grand Prix,2023,18.864000000000004,1.2800000000000011,0,0,1.0,1.0,-2.0
STR,1,SOFT,1,1.0,10,94.105,Hungarian Grand Prix,2023,0.0,0.0,0,0,0.0144927536231884,0.1111111111111111,0.0
STR,2,SOFT,1,2.0,10,87.002,Hungarian Grand Prix,2023,-7.103000000000009,-7.103000000000009,0,0,0.0289855072463768,0.2222222222222222,0.0
STR,3,SOFT,1,3.0,10,86.258,Hungarian Grand Prix,2023,-0.7439999999999998,-7.847000000000008,0,0,0.0434782608695652,0.3333333333333333,0.0
STR,4,SOFT,1,4.0,10,85.921,Hungarian Grand Prix,2023,-0.3369999999999891,-8.183999999999997,0,0,0.0579710144927536,0.4444444444444444,0.0
